timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,capture_date,capture_year
20180314184913,1.0,2018.0,Maine,31802,0,3376,1,203,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Maryland,126592,37703,12868,6,4747,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Massachusetts,140264,0,11234,2,4830,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Michigan,378327,72433,28395,3,13476,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Minnesota,156434,0,15988,3,7245,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Mississippi,114674,2765,1393,1,662,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Missouri,304696,36721,24665,7,13437,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Montana,35859,0,1038,1,249,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Nebraska,40604,0,1975,1,504,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Nevada,93134,62763,8476,2,4264,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,New Hampshire,12127,0,1803,1,341,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,New Jersey,305667,10753,21429,2,10443,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,New Mexico,65285,49332,8365,3,3899,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,New York,604845,0,58087,8,23509,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,North Carolina,272270,39285,10032,2,3683,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,North Dakota,12524,25018,1390,1,777,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Ohio,478417,224708,62131,8,20639,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Oklahoma,155013,264,6551,3,3374,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Oregon,200459,0,14297,1,7890,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Pennsylvania,367903,0,17932,3,7690,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Puerto Rico,22102,2897,269,1,102,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Rhode Island,24299,452,1340,1,408,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,South Carolina,201409,22049,15842,5,7624,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,South Dakota,27336,37206,1470,1,757,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Tennessee,230856,109090,10627,4,3841,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Texas,860505,69550,69760,17,29312,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,U.S. Army,30404,61632,3297,1,176,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Utah,100413,8107,1909,1,114,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Vermont,19365,0,800,1,445,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Virginia,422965,4606,20977,4,10417,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Washington,272422,0,8389,6,3476,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,West Virginia,28411,0,1630,1,485,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Wisconsin,255573,10213,17417,2,6858,2018-03-14 18:49:13,2018
20180314184913,1.0,2018.0,Wyoming,25749,0,971,1,219,2018-03-14 18:49:13,2018
20180425125459,3.0,2018.0,Alabama,243204,47391,17372,4,7732,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Alaska,24429,33814,1890,1,737,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Arizona,340330,46147,23127,7,10774,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Arkansas,163843,29281,10864,1,5087,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,California,1980158,737414,91860,24,65872,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Colorado,193854,233399,19454,8,9001,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Connecticut,113284,0,8130,1,3862,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,DC/FBI Lab,885128,279330,6299,2,1628,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,DC/Metro PD,0,0,1667,1,415,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Delaware,16965,0,1115,1,196,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Florida,1047080,253116,72909,12,40537,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Georgia,328336,0,20981,4,7720,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Hawaii,36162,0,1216,1,543,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Idaho,46542,0,648,1,96,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Illinois,602425,462,42255,9,22817,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Indiana,276027,8221,13025,5,5352,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Iowa,116367,0,6742,1,2366,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Kansas,90127,96183,7623,5,3343,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Kentucky,171309,0,7711,1,2251,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Louisiana,148402,382031,16325,6,8265,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Maine,31952,0,3397,1,117,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Maryland,127172,38168,13019,6,4827,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Massachusetts,140803,0,11446,2,4995,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Michigan,379360,77599,29152,4,14025,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Minnesota,158576,0,16259,3,7289,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Mississippi,116672,3190,1417,1,628,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Missouri,306789,37654,25120,7,13786,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Montana,36618,0,1061,1,245,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Nebraska,41239,0,2023,1,526,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Nevada,93597,65719,8693,2,4421,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,New Hampshire,12367,0,1820,1,355,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,New Jersey,308427,11544,21905,2,10563,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,New Mexico,65534,50040,8553,3,4038,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,New York,613617,0,58536,8,23994,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,North Carolina,274716,40284,10307,2,3837,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,North Dakota,12573,25292,1413,1,796,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Ohio,479853,228993,62987,8,21213,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Oklahoma,156354,264,6622,3,3188,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Oregon,201647,0,14647,1,7999,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Pennsylvania,369946,0,18211,3,7893,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Puerto Rico,22102,2897,272,1,46,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Rhode Island,24420,456,1380,1,430,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,South Carolina,202359,23403,16065,5,7816,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,South Dakota,27371,37847,1526,1,766,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Tennessee,232825,113113,10945,4,4073,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Texas,866071,71445,70949,17,30006,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,U.S. Army,30548,63980,3363,1,186,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Utah,100413,8108,2033,1,113,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Vermont,19607,0,816,1,436,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Virginia,425063,4532,21334,4,10618,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Washington,273118,0,8640,6,3587,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,West Virginia,28411,0,1637,1,416,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Wisconsin,260369,10944,17737,2,7119,2018-04-25 12:54:59,2018
20180425125459,3.0,2018.0,Wyoming,25917,0,1010,1,238,2018-04-25 12:54:59,2018
20180517024114,3.0,2018.0,Alabama,243204,47391,17372,4,7732,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Alaska,24429,33814,1890,1,737,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Arizona,340330,46147,23127,7,10774,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Arkansas,163843,29281,10864,1,5087,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,California,1980158,737414,91860,24,65872,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Colorado,193854,233399,19454,8,9001,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Connecticut,113284,0,8130,1,3862,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,DC/FBI Lab,885128,279330,6299,2,1628,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,DC/Metro PD,0,0,1667,1,415,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Delaware,16965,0,1115,1,196,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Florida,1047080,253116,72909,12,40537,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Georgia,328336,0,20981,4,7720,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Hawaii,36162,0,1216,1,543,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Idaho,46542,0,648,1,96,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Illinois,602425,462,42255,9,22817,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Indiana,276027,8221,13025,5,5352,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Iowa,116367,0,6742,1,2366,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Kansas,90127,96183,7623,5,3343,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Kentucky,171309,0,7711,1,2251,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Louisiana,148402,382031,16325,6,8265,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Maine,31952,0,3397,1,117,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Maryland,127172,38168,13019,6,4827,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Massachusetts,140803,0,11446,2,4995,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Michigan,379360,77599,29152,4,14025,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Minnesota,158576,0,16259,3,7289,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Mississippi,116672,3190,1417,1,628,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Missouri,306789,37654,25120,7,13786,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Montana,36618,0,1061,1,245,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Nebraska,41239,0,2023,1,526,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Nevada,93597,65719,8693,2,4421,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,New Hampshire,12367,0,1820,1,355,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,New Jersey,308427,11544,21905,2,10563,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,New Mexico,65534,50040,8553,3,4038,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,New York,613617,0,58536,8,23994,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,North Carolina,274716,40284,10307,2,3837,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,North Dakota,12573,25292,1413,1,796,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Ohio,479853,228993,62987,8,21213,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Oklahoma,156354,264,6622,3,3188,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Oregon,201647,0,14647,1,7999,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Pennsylvania,369946,0,18211,3,7893,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Puerto Rico,22102,2897,272,1,46,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Rhode Island,24420,456,1380,1,430,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,South Carolina,202359,23403,16065,5,7816,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,South Dakota,27371,37847,1526,1,766,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Tennessee,232825,113113,10945,4,4073,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Texas,866071,71445,70949,17,30006,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,U.S. Army,30548,63980,3363,1,186,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Utah,100413,8108,2033,1,113,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Vermont,19607,0,816,1,436,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Virginia,425063,4532,21334,4,10618,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Washington,273118,0,8640,6,3587,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,West Virginia,28411,0,1637,1,416,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Wisconsin,260369,10944,17737,2,7119,2018-05-17 02:41:14,2018
20180517024114,3.0,2018.0,Wyoming,25917,0,1010,1,238,2018-05-17 02:41:14,2018
20190103203642,10.0,2018.0,Alabama,245524,54424,18111,4,7732,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Alaska,24577,35495,1954,1,772,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Arizona,351209,49494,24531,7,11504,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Arkansas,166831,35495,11135,1,5292,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,California,2012463,766514,97866,24,69703,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Colorado,196976,253122,20908,8,9574,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Connecticut,115398,0,8639,1,4231,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,DC,0,0,1923,1,497,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,DC/FBI Lab,897426,304378,6772,2,1754,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Delaware,17702,0,1315,1,221,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Florida,1064544,293382,77083,12,42094,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Georgia,334879,0,21473,4,8047,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Hawaii,36863,0,1562,1,666,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Idaho,49205,0,724,1,101,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Illinois,615167,540,44236,9,23889,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Indiana,282047,30252,13747,5,5828,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Iowa,120693,0,7161,1,2589,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Kansas,90764,101019,8151,5,3343,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Kentucky,180244,0,7365,1,2497,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Louisiana,150384,396201,17569,6,8954,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Maine,32915,0,3493,1,149,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Maryland,129529,39841,13667,6,5095,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Massachusetts,144311,0,11959,2,5289,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Michigan,382267,93552,30559,4,14971,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Minnesota,165064,0,17556,3,8160,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Mississippi,119592,3820,1479,1,769,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Missouri,312657,40970,26682,7,14812,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Montana,38148,0,1219,1,353,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Nebraska,43164,0,2130,1,576,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Nevada,94890,73881,9436,2,4838,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,New Hampshire,13419,0,1879,1,379,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,New Jersey,314689,12882,22468,2,11102,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,New Mexico,66404,52479,9292,3,4355,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,New York,634390,0,60957,8,24986,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,North Carolina,280056,43518,10982,3,4166,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,North Dakota,12742,26493,1567,1,867,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Ohio,484245,248796,66678,8,27683,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Oklahoma,160890,265,7153,3,3430,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Oregon,206130,0,15490,1,8257,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Pennsylvania,377286,0,19490,3,8509,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Puerto Rico,22101,2897,281,1,47,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Rhode Island,25151,535,1511,1,488,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,South Carolina,203071,27194,16606,5,8152,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,South Dakota,27516,40509,1664,1,816,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Tennessee,239532,118922,12435,4,4826,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Texas,887006,77475,75038,17,32176,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,U.S. Army,31182,72295,3558,1,197,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Utah,102593,10088,2501,1,120,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Vermont,19760,0,887,1,487,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Virginia,434588,3935,22236,4,10925,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Washington,278466,0,9357,6,3920,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,West Virginia,29755,0,1919,1,500,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Wisconsin,273608,12948,19231,2,7840,2019-01-03 20:36:42,2019
20190103203642,10.0,2018.0,Wyoming,26703,0,1162,1,280,2019-01-03 20:36:42,2019
20190129222014,10.0,2018.0,Alabama,245524,54424,18111,4,7732,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Alaska,24577,35495,1954,1,772,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Arizona,351209,49494,24531,7,11504,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Arkansas,166831,35495,11135,1,5292,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,California,2012463,766514,97866,24,69703,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Colorado,196976,253122,20908,8,9574,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Connecticut,115398,0,8639,1,4231,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,DC,0,0,1923,1,497,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,DC/FBI Lab,897426,304378,6772,2,1754,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Delaware,17702,0,1315,1,221,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Florida,1064544,293382,77083,12,42094,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Georgia,334879,0,21473,4,8047,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Hawaii,36863,0,1562,1,666,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Idaho,49205,0,724,1,101,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Illinois,615167,540,44236,9,23889,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Indiana,282047,30252,13747,5,5828,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Iowa,120693,0,7161,1,2589,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Kansas,90764,101019,8151,5,3343,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Kentucky,180244,0,7365,1,2497,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Louisiana,150384,396201,17569,6,8954,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Maine,32915,0,3493,1,149,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Maryland,129529,39841,13667,6,5095,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Massachusetts,144311,0,11959,2,5289,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Michigan,382267,93552,30559,4,14971,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Minnesota,165064,0,17556,3,8160,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Mississippi,119592,3820,1479,1,769,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Missouri,312657,40970,26682,7,14812,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Montana,38148,0,1219,1,353,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Nebraska,43164,0,2130,1,576,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Nevada,94890,73881,9436,2,4838,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,New Hampshire,13419,0,1879,1,379,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,New Jersey,314689,12882,22468,2,11102,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,New Mexico,66404,52479,9292,3,4355,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,New York,634390,0,60957,8,24986,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,North Carolina,280056,43518,10982,3,4166,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,North Dakota,12742,26493,1567,1,867,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Ohio,484245,248796,66678,8,27683,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Oklahoma,160890,265,7153,3,3430,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Oregon,206130,0,15490,1,8257,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Pennsylvania,377286,0,19490,3,8509,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Puerto Rico,22101,2897,281,1,47,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Rhode Island,25151,535,1511,1,488,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,South Carolina,203071,27194,16606,5,8152,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,South Dakota,27516,40509,1664,1,816,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Tennessee,239532,118922,12435,4,4826,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Texas,887006,77475,75038,17,32176,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,U.S. Army,31182,72295,3558,1,197,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Utah,102593,10088,2501,1,120,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Vermont,19760,0,887,1,487,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Virginia,434588,3935,22236,4,10925,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Washington,278466,0,9357,6,3920,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,West Virginia,29755,0,1919,1,500,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Wisconsin,273608,12948,19231,2,7840,2019-01-29 22:20:14,2019
20190129222014,10.0,2018.0,Wyoming,26703,0,1162,1,280,2019-01-29 22:20:14,2019
20190215164131,12.0,2018.0,Alabama,246058,55798,18341,4,7732,2019-02-15 16:41:31,2019
20190215164131,12.0,2018.0,Alaska,24629,36279,2008,1,773,2019-02-15 16:41:31,2019
20190215164131,12.0,2018.0,Arizona,353361,49916,24881,7,11689,2019-02-15 16:41:31,2019
20190215164131,12.0,2018.0,Arkansas,167220,36209,11211,1,5337,2019-02-15 16:41:31,2019
20190215164131,12.0,2018.0,California,2022026,776055,99840,24,71452,2019-02-15 16:41:31,2019
